1,3,5,8,9,14,17,19,20,21,22,lat,lon,Time
e,y,t,c,b,s,w,p,k,s,g,-75.6734,-37.4123,12:20:12 PM
e,y,t,c,b,s,w,p,n,n,g,-49.5543,164.9613,5:26:43 PM
e,f,t,c,b,s,w,p,k,y,d,-52.9846,-86.182,4:48:49 PM
e,y,t,c,b,y,w,p,k,y,g,-8.4175,131.2917,9:17:25 AM
e,s,t,c,b,s,w,p,n,s,g,74.7701,-58.1348,3:23:36 PM
e,f,f,c,n,s,w,p,n,v,u,18.3436,-96.4275,3:01:19 PM
e,y,t,c,b,y,w,p,k,y,g,-48.9334,-126.2627,7:40:24 AM
e,s,t,c,b,s,w,p,n,s,g,83.8452,-32.0723,4:40:47 PM
e,y,t,c,b,s,w,p,k,n,g,-81.8786,25.7437,3:13:09 PM
e,s,t,c,b,s,w,p,k,s,m,10.8107,-36.599,6:35:19 AM
e,f,t,w,n,s,w,p,n,v,d,10.5378,-103.6838,8:51:13 AM
e,y,t,c,b,s,w,p,n,s,g,31.1592,67.376,3:10:45 PM
e,f,f,w,b,f,w,e,n,a,g,29.4924,164.8831,6:19:31 AM
e,f,t,w,n,s,w,p,n,v,d,-72.4558,-32.4344,3:11:53 PM
e,s,t,c,b,s,w,p,n,n,m,35.3914,-178.9691,3:09:04 PM
e,s,f,w,b,f,w,e,k,s,g,-59.3391,137.9858,4:32:39 PM
e,f,f,c,n,s,w,p,n,y,u,65.78,109.1694,3:10:06 PM
e,s,f,w,b,f,w,e,n,a,g,83.15,128.034,9:27:00 AM
e,y,t,c,b,y,w,p,n,s,p,12.9059,-30.7917,1:46:33 PM
e,y,t,c,b,s,w,p,n,s,g,79.3711,145.192,3:35:03 PM
e,s,t,c,b,s,w,p,k,s,m,36.6172,-34.8785,4:48:22 PM
e,y,t,c,b,y,w,p,k,s,p,-21.5999,-11.248,5:14:17 PM
e,f,f,c,n,s,w,p,n,v,u,64.8652,117.6053,11:07:08 AM
e,y,t,c,b,y,w,p,n,y,p,-41.5497,-147.4138,4:49:56 PM
p,y,t,c,n,s,w,p,k,s,u,56.5699,27.1257,1:24:26 PM
e,y,t,c,b,y,w,p,n,y,p,20.2781,-54.211,8:03:11 AM
e,y,t,c,b,s,w,p,n,s,g,-20.9542,-131.4526,7:21:35 AM
e,f,f,w,b,f,w,e,n,s,g,-56.3889,-69.7128,3:29:15 PM
e,f,f,w,b,f,w,e,k,a,g,89.2419,117.5278,8:01:04 AM
e,s,f,w,b,s,w,e,k,a,g,-81.8678,-41.4467,11:36:14 AM
e,y,t,c,b,y,w,p,n,s,p,51.3314,105.6718,2:53:40 PM
e,s,t,c,b,s,w,p,k,n,g,18.5586,99.8649,7:07:22 AM
e,f,f,c,n,s,w,p,k,v,u,35.7574,16.9081,12:16:15 PM
e,y,t,c,b,y,w,p,n,s,p,81.4219,148.3588,11:15:38 AM
e,f,t,w,n,s,w,p,u,v,d,-75.3097,-19.0213,4:28:32 PM
e,y,t,c,b,s,w,p,n,n,g,21.8839,140.5706,3:08:17 PM
e,f,f,w,b,s,w,e,k,s,g,-16.3046,50.6307,11:54:54 AM
e,y,t,c,b,y,w,p,n,s,g,-44.209,64.2669,11:44:27 AM
e,y,t,c,b,y,w,p,k,y,g,16.8807,-127.0513,7:07:35 AM
e,s,t,c,b,s,w,p,k,s,m,45.5697,145.0709,4:58:20 PM
e,f,f,c,n,s,w,p,n,y,u,-24.6236,-42.3605,3:32:27 PM
e,s,t,c,b,s,w,p,k,s,m,-54.2956,-17.7331,2:18:31 PM
e,s,t,c,b,s,w,p,k,n,g,-0.7202,-133.9897,9:03:15 AM
e,f,f,c,n,s,w,p,k,y,u,32.0775,125.2806,4:57:23 PM
e,y,t,c,b,s,w,p,n,n,m,12.0328,-54.2526,7:53:41 AM
e,y,t,c,b,s,w,p,n,n,g,69.838,51.7668,7:14:28 AM
e,y,t,c,b,s,w,p,n,s,g,-5.2473,137.5007,12:53:17 PM
p,y,t,c,n,s,w,p,k,s,u,7.971,148.4068,2:35:22 PM
e,s,f,w,b,s,w,e,n,s,g,30.3714,-44.9391,7:37:44 AM
e,y,t,c,b,s,w,p,k,s,m,-1.0936,156.1078,3:19:21 PM
e,s,t,c,b,s,w,p,n,n,g,70.833,-72.4986,1:14:38 PM
e,f,t,c,b,s,w,p,n,y,d,25.6489,176.4154,6:45:51 AM
p,s,t,c,n,s,w,p,n,s,u,57.7538,-92.9373,1:12:48 PM
e,y,t,c,b,y,w,p,k,y,p,1.3854,-47.8295,10:14:08 AM
e,s,f,w,b,s,w,e,k,a,g,75.3497,25.5313,7:25:19 AM
e,y,t,c,b,s,w,p,k,n,m,79.5909,92.2571,9:18:05 AM
e,s,t,c,b,s,w,p,n,n,m,-43.9474,119.245,10:09:09 AM
e,s,t,c,b,s,w,p,n,s,m,-62.4999,-48.7201,2:31:44 PM
e,s,t,c,b,s,w,p,k,n,m,72.3704,-173.1,5:05:05 PM
e,y,t,c,b,s,w,p,n,n,g,-54.4986,-136.8199,10:00:51 AM
e,f,f,c,n,s,w,p,n,v,u,-35.2755,54.3895,10:54:08 AM
e,y,t,c,b,y,w,p,k,s,g,34.5669,3.7183,3:58:36 PM
e,f,f,w,b,f,w,e,n,a,g,79.6651,35.5615,6:38:45 AM
e,s,t,c,b,s,w,p,n,n,m,26.2129,-58.496,1:26:05 PM
e,y,t,c,b,s,w,p,n,s,m,20.5967,2.8005,10:32:04 AM
e,f,f,c,n,s,w,p,k,v,u,-58.3558,-93.2742,12:14:53 PM
p,s,t,c,n,s,w,p,n,s,u,78.2494,-122.986,3:40:20 PM
e,y,t,c,b,s,w,p,n,n,g,-22.0752,-118.8711,7:39:13 AM
e,y,t,c,b,s,w,p,k,n,m,-73.2266,72.6997,10:23:37 AM
p,y,t,c,n,s,w,p,n,v,u,89.6435,33.169,4:06:32 PM
e,s,t,c,b,s,w,p,n,s,m,56.5663,38.9126,4:09:14 PM
e,s,t,c,b,s,w,p,n,s,m,-6.3296,99.372,4:23:00 PM
e,y,t,c,b,s,w,p,k,s,m,-6.482,7.5018,4:26:04 PM
e,y,t,c,b,s,w,p,n,n,g,37.7301,104.2083,7:03:29 AM
e,s,t,c,b,s,w,p,n,s,m,26.3511,150.4081,12:37:03 PM
e,s,t,c,b,s,w,p,k,s,g,-76.3448,29.6652,3:13:19 PM
e,y,t,c,b,y,w,p,n,y,p,10.5859,36.1491,12:40:02 PM
e,s,t,c,b,s,w,p,n,s,m,-73.4386,-68.3898,3:58:52 PM
e,s,f,w,b,f,w,e,k,s,g,57.6136,175.4087,9:31:28 AM
e,y,t,c,b,y,w,p,n,s,p,63.742,178.7515,12:56:28 PM
e,y,t,c,b,y,w,p,k,y,g,-56.0399,119.5228,6:18:29 AM
p,y,t,c,n,s,w,p,k,v,g,7.212,-68.1217,1:49:35 PM
e,y,t,c,b,s,w,p,n,n,g,53.1578,-48.6716,1:52:46 PM
e,f,t,w,n,s,w,p,u,v,d,-80.1621,136.8573,1:01:22 PM
p,s,t,c,n,s,w,p,k,s,u,81.3773,29.8062,9:22:04 AM
e,y,t,c,b,s,w,p,k,n,g,-83.1864,124.4907,3:04:43 PM
e,f,f,w,b,f,w,e,n,a,g,-45.1214,145.9876,3:41:43 PM
e,y,t,c,b,s,w,p,k,s,g,-46.988,-144.2391,2:42:35 PM
e,y,t,c,b,s,w,p,n,s,m,-2.5133,-150.6235,3:25:04 PM
p,y,t,c,n,s,w,p,n,s,u,87.4507,81.8812,1:37:38 PM
e,y,t,c,b,y,w,p,k,s,g,82.0796,132.6073,6:59:23 AM
e,s,t,c,b,s,w,p,n,n,m,-6.0123,167.9096,6:02:31 AM
e,s,t,w,n,s,w,p,n,v,d,23.4679,101.3857,4:30:31 PM
e,y,t,c,b,y,w,p,n,y,p,-2.3903,67.0912,12:22:34 PM
e,s,t,c,b,s,w,p,n,n,m,-22.8044,161.4794,6:04:22 AM
e,s,f,w,b,f,w,e,k,a,g,-9.2548,128.9372,6:09:28 AM
e,f,f,c,n,s,w,p,n,v,u,-4.6867,102.7334,3:54:47 PM
e,y,t,c,b,s,w,p,n,s,g,-30.7065,-38.148,8:04:54 AM
e,y,t,c,b,y,w,p,n,y,g,9.9917,78.3843,9:17:40 AM
e,s,t,c,b,s,w,p,n,s,g,57.4244,-163.8394,11:41:50 AM
e,s,t,c,b,s,w,p,k,s,g,-78.4363,4.3278,3:45:09 PM
e,s,t,w,n,s,w,p,n,v,d,-31.8109,15.7238,11:13:08 AM
e,s,t,c,b,s,w,p,k,n,m,-15.8888,-125.138,9:39:05 AM
e,f,t,w,n,s,w,p,u,v,d,20.4105,-54.9404,8:18:24 AM
e,y,t,c,b,s,w,p,n,n,m,-9.6958,115.8682,9:57:58 AM
e,y,t,c,b,s,w,p,n,n,m,46.893,-21.1518,5:03:03 PM
e,y,t,c,b,y,w,p,n,y,p,-17.8978,-136.5848,1:02:15 PM
e,y,t,c,b,s,w,p,k,s,m,77.5157,-44.2102,5:29:58 PM
e,y,t,c,b,s,w,p,k,s,m,-43.5088,139.3955,4:38:59 PM
e,y,t,c,b,y,w,p,k,y,p,-83.6786,-98.1631,2:23:37 PM
e,y,t,c,b,s,w,p,k,n,m,56.9573,41.0785,3:31:09 PM
e,s,t,c,b,s,w,p,k,n,m,26.4669,-114.361,10:52:44 AM
e,y,t,c,b,y,w,p,k,s,g,-6.349,103.6474,3:17:52 PM
e,s,t,c,b,s,w,p,n,n,g,57.848,-25.3875,9:33:58 AM
e,y,t,c,b,y,w,p,k,s,g,-72.5163,9.5877,8:43:58 AM
e,s,t,c,b,s,w,p,k,s,m,64.2594,11.1918,1:51:47 PM
e,f,t,c,b,s,w,p,n,y,d,26.564,41.7254,5:17:48 PM
e,y,t,c,b,s,w,p,n,s,m,31.0742,153.9248,1:42:14 PM
e,s,t,c,b,s,w,p,k,n,g,28.1732,-13.6461,9:45:19 AM
e,s,t,c,b,s,w,p,k,n,m,-1.1708,87.8301,8:20:32 AM
e,f,t,w,n,s,w,p,n,v,d,11.5709,7.6773,10:20:49 AM
e,s,t,c,b,s,w,p,n,n,m,6.333,-166.0752,6:11:40 AM
e,s,f,w,b,f,w,e,k,a,g,-58.243,-15.3088,6:01:21 AM
e,s,t,c,b,s,w,p,n,n,g,24.8194,151.2524,11:53:26 AM
e,s,t,c,b,s,w,p,k,s,m,10.196,-162.3728,11:10:26 AM
e,y,t,c,b,y,w,p,k,y,p,-67.5174,105.4483,3:17:16 PM
e,y,t,c,b,y,w,p,n,y,p,-2.6969,-111.4686,12:27:49 PM
e,s,t,c,b,s,w,p,n,s,m,-2.4551,-148.423,1:59:48 PM
e,y,t,c,b,y,w,p,n,s,g,-10.1173,-0.7653,10:04:47 AM
e,s,t,c,b,s,w,p,k,s,g,-55.3988,4.9427,12:57:59 PM
e,y,t,c,b,s,w,p,n,n,m,40.6451,-162.7198,8:02:33 AM
e,f,f,c,n,s,w,p,k,v,u,39.8723,-171.2501,2:29:35 PM
e,y,t,c,b,y,w,p,n,y,g,-20.8527,-114.3703,12:15:58 PM
e,s,t,c,b,s,w,p,k,n,m,-44.0005,172.344,7:49:32 AM
e,s,t,c,b,s,w,p,k,n,g,39.1749,-74.4368,2:59:36 PM
e,y,t,c,b,s,w,p,k,n,g,-2.9303,-89.5768,12:33:26 PM
e,y,t,c,b,y,w,p,n,s,p,-35.587,-17.2475,12:53:43 PM
e,y,t,c,b,s,w,p,k,n,g,-16.6371,70.7711,6:24:46 AM
e,y,t,c,b,s,w,p,k,n,m,-23.3796,143.62,7:24:05 AM
e,f,t,w,n,s,w,p,u,v,d,88.187,-119.9097,1:18:15 PM
e,f,f,c,n,s,w,p,k,y,u,-24.2742,142.7599,6:14:39 AM
e,s,t,w,n,s,w,p,n,v,d,-48.3796,44.19,7:33:21 AM
e,f,f,c,n,s,w,p,k,y,u,29.8433,-62.1427,4:20:49 PM
e,f,f,c,n,s,w,p,n,y,u,85.8053,-111.7641,2:31:53 PM
e,y,t,c,b,s,w,p,n,n,g,-15.0116,82.3011,5:21:51 PM
e,s,t,w,n,s,w,p,n,v,d,-89.1502,-13.6816,8:22:23 AM
e,y,t,c,b,s,w,p,k,s,m,23.6068,-56.0804,4:45:20 PM
e,y,t,c,b,s,w,p,k,s,m,-44.3855,-129.8016,7:39:47 AM
e,y,t,c,b,s,w,p,k,s,g,79.8533,103.2077,1:43:02 PM
e,s,t,w,n,s,w,p,u,v,d,-86.0518,-6.0825,3:36:42 PM
e,f,f,c,n,s,w,p,k,y,u,-80.4963,-54.086,7:01:24 AM
e,s,t,w,n,s,w,p,n,v,d,-40.1142,-103.5441,8:10:35 AM
e,y,t,c,b,y,w,p,k,y,g,-1.922,-175.9399,3:09:41 PM
e,y,t,c,b,s,w,p,n,s,m,-56.6083,-67.1306,9:19:16 AM
e,f,f,c,n,s,w,p,n,y,u,13.3668,-29.8586,11:54:35 AM
e,y,t,c,b,y,w,p,k,s,p,-33.8371,159.1658,7:30:32 AM
e,y,t,c,b,y,w,p,k,s,p,-46.5879,59.0136,9:04:20 AM
e,f,t,w,n,s,w,p,u,v,d,80.6479,179.5214,8:04:39 AM
p,s,t,c,n,s,w,p,n,s,g,24.4072,-167.4688,1:25:45 PM
p,s,t,c,n,s,w,p,n,v,u,50.375,167.5689,10:06:10 AM
e,y,t,c,b,y,w,p,n,s,p,52.1664,159.2313,5:18:59 PM
e,y,t,c,b,y,w,p,k,s,g,40.105,-4.7011,9:48:16 AM
e,s,t,c,b,s,w,p,n,n,m,11.0522,-131.2188,6:33:08 AM
e,f,f,w,b,s,w,e,n,a,g,5.3479,-91.4435,10:48:30 AM
e,y,t,c,b,y,w,p,n,s,g,59.0996,72.7067,1:42:41 PM
e,y,t,c,b,s,w,p,n,s,g,-3.8785,-92.2214,8:56:27 AM
e,s,t,c,b,s,w,p,k,n,m,-36.5328,-51.4936,12:33:05 PM
e,s,t,c,b,s,w,p,n,n,g,83.3867,110.0272,2:00:00 PM
e,y,t,c,b,s,w,p,k,n,g,10.9956,-78.7341,12:44:11 PM
e,s,t,c,b,s,w,p,k,n,m,24.9526,13.7751,3:53:45 PM
e,s,t,c,b,s,w,p,k,s,m,-85.6525,65.3635,4:07:07 PM
e,y,t,c,b,s,w,p,n,s,g,3.9954,-142.168,6:31:18 AM
p,s,t,c,n,s,w,p,n,v,g,-25.4698,-33.3702,2:56:17 PM
e,s,f,w,b,s,w,e,n,s,g,38.979,148.3044,11:45:43 AM
e,s,f,w,b,s,w,e,n,a,g,-63.2125,47.4721,4:45:29 PM
e,f,t,w,n,s,w,p,n,v,d,-84.443,9.0823,8:21:59 AM
e,f,f,c,n,s,w,p,n,v,u,61.4936,-178.0708,10:23:06 AM
e,f,f,c,n,s,w,p,n,y,u,45.3111,-29.3649,7:08:07 AM
e,y,t,c,b,s,w,p,k,s,g,-17.153,13.3267,3:00:09 PM
e,f,t,w,n,s,w,p,u,v,d,48.8644,159.7823,7:58:58 AM
e,f,f,c,n,s,w,p,n,v,u,5.4043,-57.258,9:50:07 AM
e,f,f,c,n,s,w,p,n,v,u,-86.5769,74.5405,12:43:24 PM
e,f,f,w,b,s,w,e,n,a,g,-39.8632,139.6257,2:15:34 PM
e,y,t,c,b,y,w,p,k,y,p,36.7944,-157.3331,10:28:59 AM
e,s,t,c,b,s,w,p,k,n,g,-43.3775,91.8178,12:46:54 PM
e,y,t,c,b,s,w,p,k,s,g,57.3676,-127.9724,9:00:14 AM
e,y,t,c,b,s,w,p,n,n,g,-35.273,-171.9815,4:03:14 PM
e,s,t,c,b,s,w,p,k,n,m,67.9312,129.1197,9:56:47 AM
e,s,t,c,b,s,w,p,k,s,g,5.2688,29.5308,8:05:21 AM
e,y,t,c,b,y,w,p,n,y,p,78.9298,145.3376,7:34:24 AM
p,s,t,c,n,s,w,p,n,s,u,0.5619,26.3881,10:27:57 AM
e,f,f,c,n,s,w,p,k,y,u,19.8062,-176.1026,4:26:49 PM
e,s,t,c,b,s,w,p,n,s,g,-59.0841,138.4153,4:36:34 PM
e,y,t,c,b,y,w,p,n,s,p,-36.0933,104.7433,6:53:34 AM
e,s,t,c,b,s,w,p,n,s,m,68.1772,58.3027,7:47:51 AM
e,f,f,c,n,s,w,p,k,y,u,-88.658,61.6483,12:51:23 PM
e,y,t,c,b,y,w,p,n,y,p,-79.3939,104.4726,7:15:04 AM
e,y,t,c,b,y,w,p,n,y,p,15.0967,127.841,3:07:33 PM
e,s,t,c,b,s,w,p,k,s,g,78.4815,-9.4018,3:48:27 PM
p,y,t,c,n,s,w,p,k,s,g,49.231,-92.729,5:02:28 PM
e,y,t,c,b,y,w,p,k,y,p,-70.1646,40.1232,4:57:14 PM
p,s,t,c,n,s,w,p,k,s,g,-82.8711,-165.39,10:05:32 AM
e,f,f,w,b,s,w,e,k,s,g,29.8925,-49.4618,6:41:00 AM
e,y,t,c,b,s,w,p,k,s,m,-1.8168,152.7485,12:56:07 PM
e,f,f,c,n,s,w,p,k,v,u,81.7507,-3.743,10:16:29 AM
e,y,t,c,b,s,w,p,n,s,m,42.6969,94.404,3:54:22 PM
e,s,t,w,n,s,w,p,u,v,d,-67.5048,158.182,12:39:57 PM
e,s,t,c,b,s,w,p,k,s,m,67.5623,70.2026,2:41:28 PM
e,f,f,w,b,f,w,e,k,s,g,-19.3733,-65.3041,11:52:08 AM
p,y,t,c,n,s,w,p,n,s,g,40.9589,10.8513,4:05:29 PM
e,y,t,c,b,y,w,p,k,s,g,23.0639,-132.292,10:55:14 AM
e,f,f,w,b,s,w,e,k,a,g,-61.6863,26.2283,4:49:53 PM
e,s,t,c,b,s,w,p,k,s,m,69.0912,152.7492,7:49:51 AM
e,y,t,c,b,s,w,p,n,s,m,-45.6398,-156.3039,2:53:14 PM
e,f,f,c,n,s,w,p,n,v,u,64.608,-66.6232,3:55:24 PM
e,f,t,w,n,s,w,p,u,v,d,65.8235,-75.6206,6:55:16 AM
e,s,t,c,b,s,w,p,n,n,m,47.7009,173.5206,3:32:40 PM
e,f,f,c,n,s,w,p,n,y,u,70.7093,179.8846,2:24:03 PM
e,f,f,w,b,s,w,e,n,s,g,32.2535,173.81,10:34:30 AM
e,y,t,c,b,y,w,p,k,s,p,-43.6378,156.1458,6:40:02 AM
e,s,t,w,n,s,w,p,n,v,d,-55.1025,56.877,9:16:37 AM
e,s,t,c,b,s,w,p,k,s,g,45.6092,9.4285,1:55:40 PM
e,y,t,c,b,y,w,p,k,y,p,8.6108,-114.5978,9:12:21 AM
p,y,t,c,n,s,w,p,k,v,u,-23.901,-58.6926,6:49:54 AM
e,f,t,w,n,s,w,p,u,v,d,82.9278,-154.3473,10:39:35 AM
e,s,t,c,b,s,w,p,k,n,g,-36.252,176.625,7:46:58 AM
e,y,t,c,b,s,w,p,n,n,m,-50.8409,-124.1683,7:41:46 AM
e,s,t,c,b,s,w,p,n,s,g,-5.8815,124.3549,6:26:03 AM
e,s,t,w,n,s,w,p,u,v,d,-33.233,127.4522,11:26:44 AM
e,s,t,w,n,s,w,p,u,v,d,84.0626,-12.2791,3:55:50 PM
e,f,f,w,b,s,w,e,k,s,g,25.1899,-60.8766,11:26:47 AM
e,s,t,c,b,s,w,p,n,s,m,-12.7878,155.5133,4:27:30 PM
p,y,t,c,n,s,w,p,k,v,g,-17.3183,-61.2146,6:13:46 AM
e,y,t,c,b,s,w,p,n,n,g,89.6038,30.2551,4:14:08 PM
e,s,f,w,b,f,w,e,k,s,g,-35.0653,-38.4118,10:31:35 AM
p,s,t,c,n,s,w,p,n,s,g,37.4928,-21.7004,7:35:03 AM
e,y,t,c,b,s,w,p,k,n,m,-41.8649,152.3737,12:48:02 PM
e,s,t,c,b,s,w,p,k,n,m,5.1404,-109.0238,11:54:59 AM
e,f,t,w,n,s,w,p,n,v,d,43.5744,-128.4177,5:10:24 PM
e,s,t,c,b,s,w,p,k,n,g,52.4979,41.5774,4:26:01 PM
e,y,t,c,b,s,w,p,k,n,g,-71.9487,35.4828,6:22:12 AM
e,y,t,c,b,y,w,p,n,y,g,68.0681,156.3874,5:09:22 PM
e,s,t,c,b,s,w,p,n,s,g,-71.129,-41.2187,11:50:42 AM
e,f,f,c,n,s,w,p,n,v,u,-84.9857,159.4724,6:44:18 AM
e,s,t,c,b,s,w,p,n,s,g,23.4004,-139.766,5:10:30 PM
e,y,t,c,b,y,w,p,n,y,g,-72.2766,47.5638,11:37:28 AM
p,s,t,c,n,s,w,p,n,s,g,74.0808,-96.9766,7:22:24 AM
e,s,t,c,b,s,w,p,n,n,m,-55.9976,149.3875,4:56:48 PM
e,s,t,c,b,s,w,p,n,s,m,70.6397,134.557,4:36:35 PM
e,y,t,c,b,s,w,p,k,n,g,-1.2443,132.9205,3:14:52 PM
e,y,t,c,b,y,w,p,n,y,g,-16.785,-25.7861,8:26:23 AM
e,y,t,c,b,y,w,p,k,s,g,-39.4842,131.2844,8:39:09 AM
e,y,t,c,b,s,w,p,n,s,m,31.8875,112.4068,2:38:12 PM
e,f,f,c,n,s,w,p,k,v,u,-33.6571,-172.7512,1:54:10 PM
e,f,f,c,n,s,w,p,k,y,u,-50.957,73.9086,8:57:32 AM
e,f,f,c,n,s,w,p,k,v,u,18.7187,-20.8224,8:57:18 AM
e,y,t,c,b,s,w,p,k,n,m,-58.8542,-80.7286,3:28:31 PM
p,s,t,c,n,s,w,p,k,s,u,-26.6108,138.2706,8:35:18 AM
e,s,f,w,b,f,w,e,k,s,g,-0.5345,87.1774,9:38:50 AM
e,y,t,c,b,s,w,p,k,s,g,0.0702,-117.6193,4:15:52 PM
p,y,t,c,n,s,w,p,n,s,g,-72.2964,163.4387,8:31:26 AM
e,s,t,c,b,s,w,p,k,n,m,-78.8001,-175.0182,2:00:17 PM
p,s,t,c,n,s,w,p,k,v,u,2.881,-31.8738,3:12:49 PM
e,s,t,c,b,s,w,p,k,n,m,53.7837,160.7578,8:22:18 AM
e,y,t,c,b,s,w,p,k,s,m,-45.8493,126.5302,11:24:45 AM
p,y,t,c,n,s,w,p,n,s,g,24.5485,-27.5933,8:43:09 AM
p,s,t,c,n,s,w,p,k,s,u,48.4023,20.4778,4:35:38 PM
e,s,f,w,b,f,w,e,n,a,g,78.9558,24.2573,1:29:27 PM
e,y,t,c,b,y,w,p,n,y,g,-64.5348,34.6709,9:21:53 AM
e,f,f,w,b,f,w,e,n,a,g,-46.187,66.5086,2:50:43 PM
e,y,t,c,b,y,w,p,n,s,p,31.3122,154.5106,7:38:52 AM
e,y,t,c,b,s,w,p,k,s,m,88.4945,-83.4181,12:20:12 PM
e,s,t,c,b,s,w,p,k,n,g,-76.9304,-75.9394,4:50:18 PM
e,s,f,w,b,f,w,e,n,s,g,-39.9601,-34.4308,3:10:13 PM
e,y,t,c,b,y,w,p,k,y,g,-77.1197,-178.4927,9:38:04 AM
e,s,t,c,b,s,w,p,k,s,m,-33.9671,-40.055,9:09:41 AM
e,f,f,c,n,s,w,p,k,v,u,31.4143,-67.3432,12:11:06 PM
e,s,f,w,b,s,w,e,n,a,g,15.9983,178.9172,9:37:41 AM
e,f,f,w,b,f,w,e,n,s,g,77.1515,-95.6013,12:19:21 PM
e,s,f,w,b,f,w,e,k,a,g,75.6873,36.3328,8:41:33 AM
p,s,t,c,n,s,w,p,n,s,u,-4.2906,108.6117,6:18:31 AM
e,y,t,c,b,y,w,p,k,s,g,-23.5433,162.0691,12:17:34 PM
e,s,t,c,b,s,w,p,k,s,g,-82.3502,-6.8382,5:04:42 PM
e,f,f,w,b,s,w,e,k,a,g,41.4422,84.1625,10:35:53 AM
e,y,t,c,b,s,w,p,k,s,g,-26.5873,7.8579,1:45:48 PM
e,s,t,c,b,s,w,p,n,n,m,-86.749,-37.7614,5:17:44 PM
e,f,f,c,n,s,w,p,n,y,u,76.4475,101.4215,2:38:04 PM
e,y,t,c,b,y,w,p,k,s,g,-18.7862,155.111,12:15:29 PM
e,s,t,c,b,s,w,p,n,n,g,1.6693,-67.8352,10:48:07 AM
e,f,t,w,n,s,w,p,u,v,d,65.3103,26.1931,7:56:15 AM
e,y,t,c,b,y,w,p,k,s,p,9.4082,131.2553,6:49:54 AM
e,f,f,c,n,s,w,p,k,y,u,-79.9104,-141.1383,9:52:18 AM
e,s,t,c,b,s,w,p,k,s,m,-36.6897,-128.6016,10:15:23 AM
e,f,t,w,n,s,w,p,u,v,d,25.3664,-27.5203,2:44:37 PM
e,f,f,c,n,s,w,p,k,y,u,81.5789,-158.9896,7:29:57 AM
e,y,t,c,b,s,w,p,n,s,g,-86.5164,163.5024,5:03:18 PM
e,s,t,c,b,s,w,p,k,n,g,3.0945,100.6387,9:33:09 AM
e,f,f,w,b,s,w,e,n,s,g,-55.7341,120.3533,2:51:21 PM
e,y,t,c,b,s,w,p,k,n,m,-35.0715,-176.6308,6:09:16 AM
e,f,t,c,b,s,w,p,k,v,d,-55.0821,-171.0774,9:58:41 AM
e,y,t,c,b,y,w,p,k,s,g,-54.7654,63.6751,6:48:40 AM
e,y,t,c,b,y,w,p,n,s,g,78.9453,104.86,1:29:04 PM
e,y,t,c,b,s,w,p,n,s,m,-41.28,62.6928,1:39:12 PM
e,y,t,c,b,y,w,p,k,s,g,-38.8477,117.8396,1:18:13 PM
e,y,t,c,b,s,w,p,k,n,m,-22.4766,-9.4052,6:19:22 AM
e,s,f,w,b,s,w,e,k,s,g,-60.0196,131.536,6:04:11 AM
e,y,t,c,b,s,w,p,k,s,m,58.0071,-115.9983,6:14:45 AM
e,y,t,c,b,s,w,p,k,n,m,73.7127,-86.9224,4:02:19 PM
e,y,t,c,b,y,w,p,n,y,g,44.0708,24.6463,10:23:53 AM
e,y,t,c,b,y,w,p,k,s,p,37.0746,-169.7734,1:50:51 PM
e,y,t,c,b,y,w,p,k,y,g,40.7251,-152.1963,3:04:21 PM
e,y,t,c,b,y,w,p,k,s,p,-26.3944,-156.966,1:41:27 PM
e,s,t,w,n,s,w,p,u,v,d,-85.1763,27.1828,2:54:42 PM
e,y,t,c,b,s,w,p,k,s,m,88.0538,-97.2373,7:47:24 AM
e,s,t,c,b,s,w,p,k,n,m,-10.856,-87.8373,1:34:20 PM
e,y,t,c,b,s,w,p,k,s,g,-35.0214,-66.2223,10:20:00 AM
e,f,t,w,n,s,w,p,u,v,d,25.0315,144.582,1:54:59 PM
e,s,t,c,b,s,w,p,k,s,g,61.8293,154.0938,1:58:54 PM
e,s,t,c,b,s,w,p,n,n,m,64.5286,-55.5666,7:38:50 AM
e,y,t,c,b,y,w,p,k,y,g,-62.7586,-153.7853,8:47:46 AM
p,y,t,c,n,s,w,p,k,s,g,76.2124,59.9751,1:52:13 PM
p,y,t,c,n,s,w,p,k,v,u,-88.0875,89.4956,8:41:14 AM
e,s,t,c,b,s,w,p,n,s,g,-21.9125,-59.8052,9:07:40 AM
e,f,f,w,b,s,w,e,n,s,g,77.3064,-160.0309,5:27:57 PM
e,s,t,c,b,s,w,p,k,n,g,34.2371,56.079,6:05:21 AM
e,y,t,c,b,y,w,p,k,y,p,77.2919,117.5477,9:17:50 AM
e,f,f,c,n,s,w,p,n,y,u,-81.0324,108.8489,12:58:01 PM
e,s,t,c,b,s,w,p,k,s,g,59.6364,-160.6014,6:31:02 AM
e,s,t,c,b,s,w,p,k,s,m,-31.6303,24.4463,2:11:11 PM
p,y,t,c,n,s,w,p,k,s,g,15.0803,-163.5848,5:20:02 PM
p,s,t,c,n,s,w,p,n,s,g,-32.6086,-108.9797,12:12:39 PM
e,s,t,c,b,s,w,p,n,s,g,-80.9843,-91.6663,5:26:37 PM
e,s,t,c,b,s,w,p,n,n,m,30.3447,53.4795,8:32:20 AM
e,y,t,c,b,y,w,p,n,s,g,87.9641,62.3112,11:28:31 AM
